package,URI,hasPredecessor,notes,fake,asserted
package#Network,domain#CP-Marker+ProcessOperation-0,domain#CP-Marker+HostOperation-1,Host operation inference should precede process operation inference,FALSE,TRUE
package#Network,domain#CP-Marker+ProcessOperation-0,domain#CP-Marker+ProcessManagement-1,Process management inference should precede process operation inference,FALSE,TRUE
package#Network,domain#CP-Marker+ProcessOperation-1,domain#CP-Marker+ProcessOperation-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+ProcessTrust-0,domain#CP-Marker+ClientService-3,Client-service authN or authZ relationships inference should precede trust relationship inference,FALSE,TRUE
package#Network,domain#CP-Marker+RemoteLogin-0,domain#CP-Marker+ClientCreation-0,Remote login client creation is a subsequence of system client creation,FALSE,TRUE
package#Network,domain#CP-Marker+RemoteLogin-1,domain#CP-Marker+RemoteLogin-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+RootLogin-0,domain#CP-Marker+HostManagement-1,Host management inference should precede inferred root login service creation,FALSE,TRUE
package#Network,domain#CP-Marker+RootLogin-0,domain#CP-Marker+ServiceCreation-0,Root login service creation is a subsequence of system service creation,FALSE,TRUE
package#Network,domain#CP-Marker+RootLogin-0,domain#CP-Marker+UserHostInteraction-1,User-host interaction inference should precede remote root login service creation,FALSE,TRUE
package#Network,domain#CP-Marker+RootLogin-1,domain#CP-Marker+RootLogin-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+ServiceCreation-0,domain#CP-Marker+SystemProcess-0,System service creation is a subsequence of system process creation,FALSE,TRUE
package#Network,domain#CP-Marker+ServiceCreation-1,domain#CP-Marker+ServiceCreation-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+SocketNetworkCreation-0,domain#CP-Marker+LocalNetworkCreation-1,Socket communication inference is part of localised network creation,FALSE,TRUE
package#Network,domain#CP-Marker+SocketNetworkCreation-0,domain#CP-Marker+PhysicalHostInference-5,Physical host inference should precede socket network creation,FALSE,TRUE
package#Network,domain#CP-Marker+SocketNetworkCreation-1,domain#CP-Marker+SocketNetworkCreation-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+SystemProcess-0,domain#CP-Marker+HostManagement-1,Host management inference should precede inferred system process creation,FALSE,TRUE
package#Network,domain#CP-Marker+SystemProcess-0,domain#CP-Marker+NetworkConnections-3,Network connection inference should precede inferred system process creation,FALSE,TRUE
package#Network,domain#CP-Marker+SystemProcess-1,domain#CP-Marker+SystemProcess-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+UserHostInteraction-0,domain#CP-Marker+UserProcessInteraction-1,User-process interactivity inference should precede user-host interactivity inference,FALSE,TRUE
package#Network,domain#CP-Marker+UserHostInteraction-1,domain#CP-Marker+UserHostInteraction-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+UserProcessInteraction-0,domain#CP-Marker+ClientService-1,Inferred application client-service creation should precede application process interactivity inference,FALSE,TRUE
package#Network,domain#CP-Marker+UserProcessInteraction-1,domain#CP-Marker+UserProcessInteraction-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-Marker+WiFiHotspotCreation-0,domain#CP-Marker+LocalNetworkCreation-0,WiFi hotspot creation is a subsequence of inferred local network creation,FALSE,TRUE
package#Network,domain#CP-Marker+WiFiHotspotCreation-1,domain#CP-Marker+WiFiHotspotCreation-0,Start precedes end of sequence,FALSE,TRUE
package#Network,domain#CP-PC-LnS+LnS,domain#CP-Marker+RootLogin-0,PC-LnS+LnS is at the start of the inferred root login service creation sequence,FALSE,TRUE
package#Network,domain#CP-PCPHLSS+NC,domain#CP-PHHPS+AC,PHHPS+AC creates links that in PCPHLSS+NC match links from ProcAccess,FALSE,TRUE
package#Network,domain#CP-PH+hPH,domain#CP-Marker+PhysicalHostInference-0,PH+hPH is at the start of the sequence for physical host inference for physical hosts,FALSE,TRUE
package#Network,domain#CP-PH-S+W,domain#CP-HuiPDaS-S+l,HuiPDaS-S+l creates a link that matches PhysicalHost-locatedIn-Space in PH-S+W,FALSE,TRUE
package#Network,domain#CP-PH2dS+iM,domain#CP-PH-S+W,PH-S+W creates a link that in PH2dS+iM matches PhysicalHost-locatedIn-Space,FALSE,TRUE
package#Network,domain#CP-PHHPS+AC,domain#CP-Marker+ProcessContext-0,PHHPS+AC is at the start of the process context creation sequence,FALSE,TRUE
package#Network,domain#CP-PHHS+AC,domain#CP-Marker+HostContext-0,PHHS+AC is a the start of the host context inference sequence,FALSE,TRUE
package#Network,domain#CP-PHHS-iC+SL,domain#CP-Marker+SocketNetworkCreation-0,PHHS-iC+SL is at the start of internal network creation,FALSE,TRUE
package#Network,domain#CP-PHLSS+aV,domain#CP-PHHS+AC,PHHS+AC creates a link that in PHLSS+aV matches HostAccess-accessFrom-Space,FALSE,TRUE
package#Network,domain#CP-Pc-hSHLnS+c,domain#CP-Hum-iSH-LnS+LnS,Hum-iSH-LnS+LnS creates link that in Pc-hSHLnS+c should match Host-hosts-RemoteAccessService,FALSE,TRUE
package#Network,domain#CP-PcWH+c,domain#CP-WpHSH-aF+WH,WpHSH-aF+WH creates a link matched as LogicalSubnet-implementsHS-Hotspot in PcWH+c,FALSE,TRUE
package#Network,domain#CP-RAS+iL,domain#CP-Marker+ServiceCreation-1,RAS+iL should follow the inferred system service creation sequence,FALSE,TRUE
package#Network,domain#CP-Rr+iR,domain#CP-Marker+HostClassification-0,Rr+iR is at the start of the asserted host classification sequence,FALSE,TRUE
package#Network,domain#CP-Rr-LnS+LnS,domain#CP-Marker+RootLogin-0,Rr-LnS+LnS is at the start of the inferred root login service creation sequence,FALSE,TRUE
package#Network,domain#CP-SHuPH-Hu+m,domain#CP-HuiPH-Hu+m,HuiPH-Hu+m creates link matched in SHuPH-Hu+m as HostManager-manages-Host,FALSE,TRUE
package#Network,domain#CP-StHP+o,domain#CP-HumP-StSt+o,HumP-StSt+o creates a link that in StHP+o matches Operator-operates-Process,FALSE,TRUE
package#Network,domain#CP-StSPH-St+o,domain#CP-HumH-StSt+o,HumH-StSt+o creates a link matched in StSPH-St+o as Operator-operates-Host,FALSE,TRUE
package#Network,domain#CP-Sv-LnS+LnS,domain#CP-Marker+RootLogin-0,Sv-LnS+LnS is at the start of the inferred root login service creation sequence,FALSE,TRUE
package#Network,domain#CP-TP+iT,domain#CP-Marker+ClientCreation-1,TP+iT follows system client creation,FALSE,TRUE
package#Network,domain#CP-WS-H+I,domain#CP-WpHS-aF+iH,WpHS-aF+iH creates a link matched as LogicalSubnet-isHotspot-LogicalSubnet in WS-H+I,FALSE,TRUE
package#Network,domain#CP-WpHS-aF+iH,domain#CP-Marker+WiFiHotspotCreation-0,WpHS-aF+iH is at the start of the WiFi hotspot creation sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-HLS+I,domain#CP-Marker+NetworkInterfaces-0,HLS+I is at the start of the network interface creation sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-L3c-rGc-rL3+OSg,domain#CP-Marker+NetworkSegments-0,L3c-rGc-rL3+OSg is at the start of the network path segment creation sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-L3c-rGrL3+DSg,domain#CP-L3c-rGc-rL3+OSg,L3c-rGc-rL3+OSg creates a link that in L3c-rGrL3+DSg should match RetSegment-via-Gateway,FALSE,TRUE
package#NetworkConnectivity,domain#CP-L3rGc-rL3+NSg,domain#CP-L3c-rGrL3+DSg,L3c-rGrL3+DSg creates a link that in L3rGc-rL3+NSg should match RetSegment-via-Gateway,FALSE,TRUE
package#NetworkConnectivity,domain#CP-L3rGrL3+OSg,domain#CP-L3rGc-rL3+NSg,L3rGc-rL3+NSg creates a link that in L3rGrL3+OSg should match RetSegment-via-Gateway,FALSE,TRUE
package#NetworkConnectivity,domain#CP-LPLS2NSg2+b,domain#CP-Marker+NetworkBlocks-0,LPLS2NSg2+b is at the start of the network blocking inference sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-LPsLS+v,domain#CP-OPLS2+NP,OPLS2+NP creates a link that in LPsLS+v should match LogicalPath-start-LogicalSubnet,FALSE,TRUE
package#NetworkConnectivity,domain#CP-LPsLS+v,domain#CP-OPPS2+PP,OPPS2+PP creates a link that in LPsLS+v should match LogicalPath-start-LogicalSubnet,FALSE,TRUE
package#NetworkConnectivity,domain#CP-LS-iH+NPE,domain#CP-Marker+NetworkPaths-0,LS-iH+NPE is at the start of the logical network path creation sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkBlocks-0,domain#CP-Marker+NetworkPaths-1,Network path creation should precede network blocked status inference,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkBlocks-1,domain#CP-Marker+NetworkBlocks-0,Start precedes end of sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkInterfaces-0,domain#CP-Marker+NetworkConnections-3,Network connection inference should precede network interface creation,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkInterfaces-1,domain#CP-Marker+NetworkInterfaces-0,Start precedes end of sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkPaths-0,domain#CP-Marker+NetworkSegments-1,Network path segment creation should precede network path creation,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkPaths-1,domain#CP-Marker+NetworkPaths-0,Start precedes end of sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkSegments-0,domain#CP-Marker+NetworkAccessibility-1,Network accessibility inference should precede network path segment creation,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkSegments-0,domain#CP-Marker+NetworkInterfaces-1,Network interface creation should precede network path segment creation,FALSE,TRUE
package#NetworkConnectivity,domain#CP-Marker+NetworkSegments-1,domain#CP-Marker+NetworkSegments-0,Start precedes end of sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-NP2LS+v,domain#CP-NP3+x,NP3+x creates a link that in NP2LS+v should match NewPath-extends-OldPath,FALSE,TRUE
package#NetworkConnectivity,domain#CP-NP2LSg+t,domain#CP-NP3+x,NP3+x creates a link that in NP2LSg+t should match NewPath-extends-OldPath,FALSE,TRUE
package#NetworkConnectivity,domain#CP-NP3+x,domain#CP-OPLS2+NP,OPLS2+NP creates a link that in NP3+x should match NewPath-extends-NetworkPath,FALSE,TRUE
package#NetworkConnectivity,domain#CP-NP3+x,domain#CP-OPPS2+PP,OPPS2+PP creates a link that in NP3+x should match NewPath-extends-NetworkPath,FALSE,TRUE
package#NetworkConnectivity,domain#CP-OPLS1+NP,domain#CP-LS-iH+NPE,LS-iH+NPE creates a link that in OPLS1+NP should match NPE-pEndsAt-LogicalSubnet,FALSE,TRUE
package#NetworkConnectivity,domain#CP-OPLS2+NP,domain#CP-OPLS1+NP,OPLS1+NP creates a link that in OPLS2+NP should match OldPath-start-LogicalSubnet,FALSE,TRUE
package#NetworkConnectivity,domain#CP-OPPS1+PP,domain#CP-PS-iH+PPE,PS-iH+PPE creates a link that in OPPS1+PP matches PPE-pEndsAt-LogicalSubnet,FALSE,TRUE
package#NetworkConnectivity,domain#CP-OPPS2+PP,domain#CP-OPPS1+PP,OPPS1+PP creates a link that in OPPS2+PP matches OldPath-start-LogicalSubnet,FALSE,TRUE
package#NetworkConnectivity,domain#CP-PS-iH+PPE,domain#CP-Marker+NetworkPaths-0,PS-iH+PPE is at the start of the logical network path creation sequence,FALSE,TRUE
package#NetworkConnectivity,domain#CP-SgHfILS+f,domain#CP-L3rGrL3+OSg,L3rGrL3+OSg creates link that in SgHfILS+f should match LogicalSegment-via-Host,FALSE,TRUE
package#NetworkConnectivity,domain#CP-SgHtILS+t,domain#CP-L3rGrL3+OSg,L3rGrL3+OSg creates link that in SgHfILS+f should match LogicalSegment-via-Host,FALSE,TRUE
package#Physical,domain#CP-Marker+SpaceCreation-1,domain#CP-Marker+SpaceCreation-0,Start precedes end of sequence,FALSE,TRUE
package#Physical,domain#CP-Marker+SpaceCreation-2,domain#CP-Marker+SpaceCreation-1,Start precedes end of sequence,FALSE,TRUE
package#Physical,domain#CP-Marker+WorldTagging-1,domain#CP-Marker+SpaceCreation-2,Start precedes end of sequence,FALSE,TRUE
package#Physical,domain#CP-PPS-E+W,domain#CP-Marker+SpaceCreation-0,PPS-E+W is at the start of the physical entrance creation sequence,FALSE,TRUE
package#Physical,domain#CP-W+iW,domain#CP-Marker+SpaceCreation-2,W+iW is at the start of the inferred space creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-APxSCtI+tI,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in APxSCtI+tI matches ServiceAttackPath-fromSubnet-AttackerSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-APxSCtI+tI,domain#CP-SOCAP+OSAP,SOCAP+OSAP creates a link that in APxSCtI+tI matches ServiceAttackPath-fromSubnet-AttackerSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-CAPNPSAP+pV,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in CAPNPSAP+pV matches ClientAttackPath-attackPathVia-ServiceAttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-CAPNPSAP+pV,domain#CP-SOCAP+OSAP,SOCAP+OSAP creates a link that in CAPNPSAP+pV matches ClientAttackPath-attackPathVia-ServiceAttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-CAPlISAP+lI,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in CAPlISAP+lI matches ClientAttackPath-attackPathVia-ServiceAttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-CAPlISAP+lI,domain#CP-SOCAP+OSAP,SOCAP+OSAP creates a link that in CAPlISAP+lI matches ClientAttackPath-attackPathVia-ServiceAttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-CSCCAPNP4+CCAP,domain#CP-NP2CCAPSC+pT,NP2CCAPSC+pT creates a link that in CSCCAPNP4+CCAP matches link NetworkPath-pathTo-ServiceChannel,FALSE,TRUE
package#ProcessComms,domain#CP-CSCLS+aFC,domain#CP-SCLPvLS+v,SCLPvLS+v creates a link that in CSCLS+aFC matches ServiceChannel-viaSubnet-LogicalSubnet,FALSE,TRUE
package#ProcessComms,domain#CP-CSCscLS+CCAP,domain#CP-Marker+AttackPath-0,CSCscLS+CCAP is at the start of the client-service attack path creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-CSCsdLS+OCAP,domain#CP-Marker+AttackPath-0,CSCsdLS+OCAP is at the start of the client-service attack path creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-CSCvLS+CP,domain#CP-Marker+ClientPath-0,CSCvLS+CP is at the start of the client-service access path creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-CSL0H+SC,domain#CP-Marker+ServiceChannel-1,CSL0H+SC is at the start of the service channel creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-CSL1H2+SC,domain#CP-CSL3H+SC,CSL3H+SC creates a link that in CSL1H2+SC matches prohibited link ServiceChannel-channelFrom-Client,FALSE,TRUE
package#ProcessComms,domain#CP-CSL3H+SC,domain#CP-CSL0H+SC,CSL0H+SC creates a link that in CSL3H+SC matches prohibited link ServiceChannel-channelFrom-Client,FALSE,TRUE
package#ProcessComms,domain#CP-CSLS2H2-SC+SC,domain#CP-CSLSH2-SC+SC,CSLSH2-SC+SC creates a link that in CSLS2H2-SC+SC matches prohibited link ServiceChannel-channelFrom-Client,FALSE,TRUE
package#ProcessComms,domain#CP-CSLSH2-SC+SC,domain#CP-CSL1H2+SC,CSL1H2+SC creates a link that in CSLSH2-SC+SC matches prohibited link ServiceChannel-channelFrom-Client,FALSE,TRUE
package#ProcessComms,domain#CP-CaS-SP+uD,domain#CP-Marker+ServiceChannel-0,CaS-SP+uD is at the start of the service channel creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-CuPiS-i+i,domain#CP-CuPuS-i+i,CuPuS-i+i creates a link that in CuPiS-i+I matches Client-usesIndirectly-Proxy,FALSE,TRUE
package#ProcessComms,domain#CP-CuPuS-i+i,domain#CP-Marker+ServiceDelegation-1,CuPuS-i+i is at the start of the access by delegate inference sequence,FALSE,TRUE
package#ProcessComms,domain#CP-CuSPvS-U+U,domain#CP-SPvSPvS-U+U,SPvSPvS-U creates a link that in CuSPvS-U+U matches Client-usesViaProxy-Proxy,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPCcS+c,domain#CP-HRASuPcC+c,HRASuPcC+c creates links from a RAS that in HRASuPCcS+c cannot match AuthService,TRUE,TRUE
package#ProcessComms,domain#CP-HRASuPCcS+c,domain#CP-RTuHP-iPL-RAS+LnS,RTuHP-iPL-RAS+LnS creates a link that in HRASuPCcS+c matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPCcS+c,domain#CP-RTvSPHP-iPL-RAS+LnS,RTvSPHP-iPL-RAS+LnS creates a link that in HRASuPCcS+c matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPScS+c,domain#CP-HRASuPcS+c,HRASuPcS+c creates a link that in HRASuPScS+c matches AuthService-controls-Service,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPcC+c,domain#CP-RTuHP-iPL-RAS+LnS,RTuHP-iPL-RAS+LnS creates a link that in HRASuPcC+c matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPcC+c,domain#CP-RTvSPHP-iPL-RAS+LnS,RTvSPHP-iPL-RAS+LnS creates a link that in HRASuPcC+c matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPcS+c,domain#CP-HRASuPCcS+c,HRASuPCcS+c creates a link that in HRASuPcS+c matches Service-controls-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HRASuPcS+c,domain#CP-HRASuPcC+c,HRASuPcC+c creates a link that in HRASuPcS+c matches Service-controls-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HuRACP+i,domain#CP-RDuRDuS-uR+uR,RDuRDuS-uR+uR creates a link that in HuRACP+i matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HuRACP+i,domain#CP-RDuRTuS-uR+uR,RDuRTuS-uR+uR creates a link that in RDuRTuS-uR+uR matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-HuRACP+i,domain#CP-RTuRTuS-uR+uR,RTuRTuS-uR+uR creates a link that in HuRACP+i matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+AttackPath-0,domain#CP-Marker+NetworkBlocks-1,Network blocking inference should precede client-service attack path creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+AttackPath-0,domain#CP-Marker+ServiceChannel-3,Client-service comms channel creation should precede client-service attack path creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+AttackPath-1,domain#CP-Marker+AttackPath-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+AttackPath-2,domain#CP-Marker+AttackPath-1,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ClientPath-0,domain#CP-Marker+ServiceChannel-3,Client-service comms channel creation should precede client-service access path creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ClientPath-1,domain#CP-Marker+ClientPath-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+RemoteAccess-0,domain#CP-Marker+ServiceDelegation-1,Indirect client-service access inference should precede remote process execution inference,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+RemoteAccess-1,domain#CP-Marker+RemoteAccess-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ReverseProxy-0,domain#CP-Marker+ClientService-1,Inferred application client-service creation should precede inferred reverse proxy creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ReverseProxy-0,domain#CP-Marker+SystemProcess-1,System process creation should precede inferred reverse proxy creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ReverseProxy-1,domain#CP-Marker+ReverseProxy-0,Start precedes end of sequences,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceChannel-0,domain#CP-Marker+ClientService-3,Client-service interaction inference should precede client-service communication channel creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceChannel-1,domain#CP-Marker+NetworkPaths-1,Network path creation should precede client-service channel creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceChannel-1,domain#CP-Marker+ProcessContext-1,Process context inference  should precede client-service channel creation,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceChannel-1,domain#CP-Marker+ServiceChannel-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceChannel-2,domain#CP-Marker+ServiceChannel-1,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceChannel-3,domain#CP-Marker+ServiceChannel-2,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceDelegation-0,domain#CP-Marker+ProcessClassification-1,Process classification should precede indirect service access inference,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceDelegation-0,domain#CP-Marker+ReverseProxy-1,Inferred reverse proxy creation should precede indirect service access inference,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceDelegation-1,domain#CP-Marker+ServiceDelegation-0,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-Marker+ServiceDelegation-2,domain#CP-Marker+ServiceDelegation-1,Start precedes end of sequence,FALSE,TRUE
package#ProcessComms,domain#CP-NP1CCAPSC+pT,domain#CP-Marker+AttackPath-0,NP1CCAPSC+pT is at the start of the client-service attack path creation sequence,FALSE,TRUE
package#ProcessComms,domain#CP-NP2CCAPSC+pT,domain#CP-NP1CCAPSC+pT,NP1CCAPSC+pT creates a link that in NP2CCAPSC+pT matches OldPath-pathTo-ServiceChannel,FALSE,TRUE
package#ProcessComms,domain#CP-PCaTSSCAP+aTS,domain#CP-SCCAP+CSAP,SCCAP+CSAP creates a link that in PCaTSSCAP+aTS matches ServiceChannel-channelVia-AttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-PCaTSSCAP+aTS,domain#CP-SOCAP+OSAP,SOCAP+OSAP creates a link that in PCaTSSCAP+aTS matches ServiceChannel-channelVia-AttackPath,FALSE,TRUE
package#ProcessComms,domain#CP-RACuHRASP-iPL+uR,domain#CP-RTuHP-iPL-RAS+LnS,RTuHP-iPL-RAS+LnS creates a link that in RACuHRASP-iPL+uR matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RACuHRASP-iPL+uR,domain#CP-RTvSPHP-iPL-RAS+LnS,RTvSPHP-iPL-RAS+LnS creates a link that in RACuHRASP-iPL+uR matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RACuP-iP+uR,domain#CP-Marker+RemoteAccess-0,RACuP-iP+uR is at the start of the remote process execution inference sequence,FALSE,TRUE
package#ProcessComms,domain#CP-RACuRHRASP-iPL+uRAS,domain#CP-RDuRTuS-uR+uR,RDuRTuS-uR+uR creates a link that in RACuRHRASP-iPL+uRAS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RACvSPHRASP-iPL+uR,domain#CP-RTuHP-iPL-RAS+LnS,RTuHP-iPL-RAS+LnS creates a link that in RACvSPHRASP-iPL+uR matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RACvSPHRASP-iPL+uR,domain#CP-RTvSPHP-iPL-RAS+LnS,RTvSPHP-iPL-RAS+LnS creates a link that in RACvSPHRASP-iPL+uR matches RemoteAccessService-uses-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDuHP-iPL-RAS+DtS,domain#CP-RACuP-iP+uR,RACuP-iP+uR creates a link that in RDuHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDuHP-iPL-RAS+DtS,domain#CP-RDvSPDtS+uR,RDvSPDtS+uR creates a link that in RDuHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDuHP-iPL-RAS+DtS,domain#CP-RDvSPIP+uR,RDvSPIP+uR creates a link that in RDuHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDuRDuS-uR+uR,domain#CP-RACuHRASP-iPL+uR,RACuHRASP-iPL+uR creates a link that in RDuRDuS-uR+uR matches RemoteAccessClient-usesRemotely-RemoteDesktop,FALSE,TRUE
package#ProcessComms,domain#CP-RDuRDuS-uR+uR,domain#CP-RACvSPHRASP-iPL+uR,RACvSPHRASP-iPL+uR creates a link that in RDuRDuS-uR+uR matches RemoteAccessClient-usesRemotely-RemoteDesktop,FALSE,TRUE
package#ProcessComms,domain#CP-RDuRTuS-uR+uR,domain#CP-RACuHRASP-iPL+uR,RACuHRASP-iPL+uR creates a link that in RDuRTuS-uR+uR matches RemoteAccessClient-usesRemotely-RemoteTerminal,FALSE,TRUE
package#ProcessComms,domain#CP-RDuRTuS-uR+uR,domain#CP-RACvSPHRASP-iPL+uR,RACvSPHRASP-iPL+uR creates a link that in RDuRTuS-uR+uR matches RemoteAccessClient-usesRemotely-RemoteTerminal,FALSE,TRUE
package#ProcessComms,domain#CP-RDuRTuS-uR+uR,domain#CP-RTuRTuS-uR+uR,RTuRTuS-uR+uR creates a link that in RDuRTuS-uR+uR is prohibited as RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDvSPDtS+uR,domain#CP-Marker+RemoteAccess-0,RDvSPDtS+uR is at the start of the remote process execution inference sequence,FALSE,TRUE
package#ProcessComms,domain#CP-RDvSPHP-iPL-RAS+DtS,domain#CP-RACuP-iP+uR,RACuP-iP+uR creates a link that in RDvSPHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDvSPHP-iPL-RAS+DtS,domain#CP-RDuHP-iPL-RAS+DtS,RDuHP-iPL-RAS+DtS creates a RemoteAccessService but one not used by Proxy,TRUE,TRUE
package#ProcessComms,domain#CP-RDvSPHP-iPL-RAS+DtS,domain#CP-RDvSPDtS+uR,RDvSPDtS+uR creates a link that in RDvSPHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDvSPHP-iPL-RAS+DtS,domain#CP-RDvSPIP+uR,RDvSPIP+uR creates a link that in RDvSPHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDvSPHP-iPL-RAS+DtS,domain#CP-RTvSPRAS+uR,RTvSPRAS+uR creates a link that in RDvSPHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RDvSPIP+uR,domain#CP-Marker+RemoteAccess-0,RDvSPIP+uR is at the start of the remote process execution inference sequence,FALSE,TRUE
package#ProcessComms,domain#CP-RTuHP-iPL-RAS+LnS,domain#CP-RACuP-iP+uR,RACuP-iP+uR creates a link that in RDuHP-iPL-RAS+DtS matches RemoteAccessClient-usesRemotely-Process,FALSE,TRUE
package#ProcessComms,domain#CP-RTuHP-iPL-RAS+LnS,domain#CP-RDuHP-iPL-RAS+DtS,RDuHP-iPL-RAS+DtS creates a link that in RDuHP-iPL-RAS+DtS matches Host-hosts-RemoteAccessService,FALSE,TRUE
